user_id,movie_id,emotion,interaction_type,date
352,4927,Excited,shown,2024-06-21 16:54:31.880704
770,79,Excited,shown,2024-03-13 16:54:31.885700
668,3198,Scared,view,2024-04-16 16:54:31.891700
229,8679,Sweet,shown,2024-09-03 16:54:31.898699
374,6671,Excited,shown,2024-09-01 16:54:31.903697
1000,5110,Happy,shown,2024-02-15 16:54:31.911703
523,1299,Relaxed,view,2024-02-02 16:54:31.921698
725,116,Inspired,shown,2024-08-13 16:54:31.944217
47,106,Relaxed,shown,2023-11-11 16:54:31.951220
195,379,Inspired,view,2024-10-08 16:54:31.959221
891,9262,Scared,shown,2024-09-03 16:54:31.968217
719,1947,Happy,shown,2024-07-01 16:54:31.976227
318,7225,Inspired,shown,2023-11-25 16:54:31.980214
160,5194,Excited,shown,2024-01-05 16:54:31.986220
815,1826,Happy,view,2023-11-15 16:54:31.995215
496,5782,Happy,shown,2024-09-20 16:54:32.000216
143,8478,Excited,shown,2024-05-14 16:54:32.006224
382,1935,Relaxed,shown,2024-02-10 16:54:32.015215
874,8227,Sweet,shown,2024-01-31 16:54:32.023215
724,5835,Scared,shown,2024-03-23 16:54:32.030217
909,7565,Sweet,view,2024-08-25 16:54:32.035221
927,5041,Inspired,shown,2024-04-15 16:54:32.039216
880,4994,Inspired,shown,2024-04-30 16:54:32.045217
452,1583,Relaxed,shown,2024-06-23 16:54:32.051215
823,1513,Excited,shown,2024-09-25 16:54:32.061216
668,7988,Inspired,shown,2024-05-06 16:54:32.067214
639,5660,Scared,shown,2024-07-18 16:54:32.072219
397,163,Sweet,view,2024-08-11 16:54:32.079213
37,4542,Scared,shown,2023-12-17 16:54:32.093217
727,3101,Relaxed,shown,2024-01-22 16:54:32.097214
394,6676,Sweet,shown,2024-08-20 16:54:32.103217
511,7949,Sweet,view,2023-12-09 16:54:32.112217
706,6758,Inspired,shown,2024-04-30 16:54:32.118217
988,4019,Scared,shown,2024-03-16 16:54:32.126217
218,1365,Happy,shown,2024-02-19 16:54:32.135217
522,9237,Happy,shown,2023-11-08 16:54:32.143216
63,2361,Excited,shown,2024-02-01 16:54:32.148217
938,6271,Relaxed,shown,2023-11-04 16:54:32.163217
329,5022,Relaxed,shown,2023-12-08 16:54:32.167214
276,3812,Relaxed,shown,2024-02-06 16:54:32.172215
218,3192,Happy,shown,2024-08-23 16:54:32.179215
963,5629,Happy,shown,2024-09-20 16:54:32.193219
249,1859,Excited,view,2024-08-07 16:54:32.203218
850,50,Scared,shown,2024-01-24 16:54:32.209218
41,3945,Sweet,shown,2024-08-04 16:54:32.215215
637,3758,Relaxed,shown,2024-02-23 16:54:32.219215
781,1306,Relaxed,shown,2024-09-15 16:54:32.226218
907,800,Inspired,shown,2024-07-02 16:54:32.237216
405,2656,Scared,view,2024-02-27 16:54:32.249213
896,5153,Inspired,shown,2024-09-09 16:54:32.254214
238,3782,Excited,shown,2024-01-14 16:54:32.261217
968,1287,Excited,view,2024-07-13 16:54:32.268215
63,8503,Relaxed,shown,2023-12-09 16:54:32.277216
942,8472,Inspired,shown,2023-10-31 16:54:32.282216
119,7077,Happy,shown,2024-03-30 16:54:32.289216
547,8407,Sweet,shown,2023-11-30 16:54:32.297216
143,2503,Relaxed,shown,2023-12-18 16:54:32.306221
684,5835,Scared,shown,2024-05-25 16:54:32.313217
235,1012,Sweet,shown,2023-10-30 16:54:32.320214
699,4558,Sweet,shown,2024-08-22 16:54:32.329215
870,3647,Inspired,shown,2024-10-15 16:54:32.335219
946,7066,Scared,view,2024-04-01 16:54:32.340221
3,3889,Scared,view,2024-07-30 16:54:32.348216
274,6707,Scared,view,2023-12-01 16:54:32.352218
288,5540,Excited,shown,2024-10-12 16:54:32.359216
212,1197,Scared,shown,2024-04-22 16:54:32.365215
603,8869,Excited,shown,2024-09-12 16:54:32.370214
731,437,Scared,view,2024-01-13 16:54:32.378214
803,5441,Excited,shown,2024-04-10 16:54:32.383216
130,7986,Scared,shown,2024-04-29 16:54:32.392222
374,8816,Sweet,shown,2024-08-22 16:54:32.397214
884,526,Excited,shown,2024-08-24 16:54:32.403215
509,8730,Relaxed,shown,2024-02-19 16:54:32.410218
152,725,Inspired,shown,2024-01-05 16:54:32.415215
914,5723,Sweet,shown,2024-10-02 16:54:32.420221
623,6778,Excited,shown,2024-04-29 16:54:32.428222
771,527,Scared,shown,2024-06-28 16:54:32.435219
417,5740,Inspired,shown,2023-11-27 16:54:32.447217
633,5414,Sweet,shown,2024-10-10 16:54:32.456213
342,5260,Relaxed,shown,2024-06-13 16:54:32.464219
361,936,Happy,shown,2024-01-14 16:54:32.469220
266,5535,Scared,shown,2024-10-10 16:54:32.475755
825,9188,Inspired,shown,2024-05-03 16:54:32.483216
412,4102,Happy,shown,2024-05-24 16:54:32.487214
504,6204,Happy,shown,2024-07-26 16:54:32.493219
754,3017,Scared,shown,2023-12-18 16:54:32.498216
2,133,Excited,shown,2024-10-03 16:54:32.503217
274,1030,Inspired,view,2024-04-10 16:54:32.508218
979,1521,Excited,shown,2023-11-27 16:54:32.514221
715,7234,Sweet,shown,2024-05-28 16:54:32.519215
66,4702,Happy,shown,2024-02-28 16:54:32.526223
661,1715,Scared,shown,2024-08-02 16:54:32.533221
101,1985,Relaxed,shown,2024-06-17 16:54:32.539215
503,2823,Excited,view,2024-05-15 16:54:32.549215
510,673,Relaxed,shown,2024-01-21 16:54:32.560730
515,263,Excited,shown,2023-12-12 16:54:32.565728
266,5399,Sweet,shown,2024-05-10 16:54:32.570728
288,1443,Happy,shown,2024-01-14 16:54:32.577727
190,8292,Excited,shown,2024-02-20 16:54:32.582727
952,2048,Happy,shown,2024-02-04 16:54:32.594734
821,3724,Inspired,shown,2024-06-24 16:54:32.598730
311,9122,Relaxed,shown,2024-10-06 16:54:32.602731
119,3257,Excited,shown,2024-10-04 16:54:32.620728
550,2315,Inspired,shown,2024-01-11 16:54:32.628736
524,1117,Happy,shown,2024-10-09 16:54:32.635247
266,3689,Excited,shown,2023-12-11 16:54:32.642253
491,4934,Inspired,shown,2024-10-15 16:54:32.649247
990,5842,Sweet,shown,2024-06-03 16:54:32.658248
331,4886,Scared,shown,2023-11-07 16:54:32.664249
50,4126,Relaxed,shown,2023-10-25 16:54:32.669248
60,9262,Scared,shown,2024-01-26 16:54:32.677262
620,5705,Scared,shown,2023-10-23 16:54:32.683248
771,391,Inspired,shown,2023-12-16 16:54:32.689248
148,8803,Excited,shown,2024-10-02 16:54:32.696246
637,6251,Scared,shown,2024-03-29 16:54:32.701245
740,344,Scared,shown,2024-02-28 16:54:32.705247
47,5131,Inspired,shown,2024-04-09 16:54:32.711253
505,7270,Inspired,view,2023-11-10 16:54:32.717253
397,3151,Excited,shown,2024-01-20 16:54:32.721247
130,3453,Sweet,shown,2024-01-27 16:54:32.729247
251,6994,Happy,shown,2024-03-14 16:54:32.736250
361,9254,Sweet,shown,2024-01-31 16:54:32.748250
118,1696,Happy,shown,2023-12-15 16:54:32.760771
182,4571,Sweet,shown,2024-07-06 16:54:32.769776
699,5388,Happy,view,2024-08-16 16:54:32.777774
264,5502,Inspired,shown,2023-11-06 16:54:32.786770
896,9184,Scared,shown,2024-08-09 16:54:32.794774
63,9037,Relaxed,shown,2024-01-14 16:54:32.811773
681,2956,Happy,shown,2023-10-28 16:54:32.818770
878,26,Scared,shown,2024-03-18 16:54:32.825767
721,3861,Scared,shown,2024-01-24 16:54:32.834770
688,5755,Inspired,shown,2024-10-09 16:54:32.843773
474,2301,Scared,view,2024-08-09 16:54:32.851771
794,652,Scared,shown,2024-10-11 16:54:32.859782
299,858,Excited,shown,2023-12-12 16:54:32.870769
707,3908,Happy,shown,2023-12-25 16:54:32.888770
589,7572,Scared,shown,2024-06-05 16:54:32.912769
337,4179,Inspired,shown,2024-05-09 16:54:32.923772
515,4194,Excited,view,2024-07-27 16:54:32.935771
832,2998,Excited,shown,2024-09-20 16:54:32.951769
924,6026,Sweet,view,2024-05-26 16:54:32.961772
83,5736,Relaxed,view,2024-02-01 16:54:32.969776
133,7938,Inspired,shown,2024-09-22 16:54:32.977775
207,7224,Happy,shown,2024-09-03 16:54:32.992771
668,8411,Relaxed,shown,2023-12-15 16:54:33.001771
764,3360,Happy,view,2023-11-05 16:54:33.012770
99,1983,Happy,shown,2024-07-07 16:54:33.025769
473,1166,Scared,shown,2023-12-02 16:54:33.044771
118,4521,Inspired,shown,2024-05-09 16:54:33.054773
340,5775,Excited,shown,2024-07-04 16:54:33.081767
869,6240,Excited,shown,2024-02-21 16:54:33.089771
932,3864,Relaxed,view,2024-06-20 16:54:33.099770
769,3388,Inspired,shown,2024-04-10 16:54:33.111775
639,1395,Scared,shown,2024-04-07 16:54:33.119771
58,935,Relaxed,shown,2024-04-17 16:54:33.131772
917,2799,Sweet,shown,2023-11-02 16:54:33.138773
724,3643,Inspired,view,2024-02-27 16:54:33.150774
924,8774,Excited,shown,2024-02-25 16:54:33.159052
603,4068,Inspired,shown,2024-09-06 16:54:33.167771
83,8417,Relaxed,shown,2024-08-27 16:54:33.176769
793,5289,Inspired,shown,2023-11-04 16:54:33.182777
341,8336,Inspired,shown,2024-08-03 16:54:33.187772
779,6867,Sweet,shown,2024-09-04 16:54:33.195776
954,6237,Sweet,shown,2024-01-25 16:54:33.204779
310,723,Happy,shown,2024-05-20 16:54:33.213769
910,8185,Inspired,shown,2024-07-04 16:54:33.220778
464,7315,Excited,shown,2024-06-13 16:54:33.229771
794,6238,Excited,shown,2024-09-27 16:54:33.236776
673,6993,Happy,shown,2024-03-16 16:54:33.247770
44,4793,Scared,shown,2024-07-02 16:54:33.254770
673,202,Scared,shown,2024-02-28 16:54:33.269775
339,8469,Inspired,shown,2024-03-23 16:54:33.279770
98,5885,Relaxed,shown,2023-12-22 16:54:33.288771
549,2185,Excited,shown,2023-11-12 16:54:33.297770
389,9397,Inspired,shown,2023-12-01 16:54:33.304768
646,4674,Happy,shown,2024-10-12 16:54:33.322775
754,1623,Excited,view,2024-04-28 16:54:33.337769
926,9142,Inspired,shown,2023-12-13 16:54:33.345770
856,298,Sweet,shown,2024-01-05 16:54:33.354771
2,208,Excited,shown,2024-06-13 16:54:33.364773
432,1724,Happy,shown,2023-12-17 16:54:33.372769
308,395,Sweet,shown,2023-12-03 16:54:33.386772
769,2463,Excited,shown,2024-08-01 16:54:33.396772
302,5958,Inspired,shown,2023-11-15 16:54:33.404771
19,7240,Inspired,shown,2024-01-14 16:54:33.411777
307,3429,Happy,shown,2024-07-18 16:54:33.419773
459,7796,Sweet,shown,2024-07-03 16:54:33.429780
923,8565,Happy,shown,2024-06-07 16:54:33.443770
411,497,Excited,shown,2024-07-31 16:54:33.449771
454,7595,Sweet,shown,2024-08-09 16:54:33.459776
509,3413,Scared,shown,2024-03-19 16:54:33.465768
969,2621,Excited,shown,2023-11-20 16:54:33.475824
838,3982,Inspired,shown,2023-10-21 16:54:33.487769
105,385,Inspired,shown,2024-06-25 16:54:33.495776
120,1928,Sweet,shown,2024-06-11 16:54:33.501770
491,6990,Sweet,shown,2023-12-09 16:54:33.509773
708,3003,Scared,shown,2024-10-12 16:54:33.522782
299,4594,Inspired,shown,2024-03-24 16:54:33.537770
12,8752,Excited,view,2024-03-16 16:54:33.546771
44,1397,Scared,shown,2024-06-10 16:54:33.553769
608,8057,Sweet,shown,2024-02-26 16:54:33.569769
167,7218,Excited,shown,2024-04-16 16:54:33.579771
37,586,Excited,shown,2024-05-16 16:54:33.589769
835,7648,Relaxed,shown,2024-01-14 16:54:33.598774
515,8629,Happy,shown,2024-09-18 16:54:33.605773
43,7939,Relaxed,shown,2024-02-27 16:54:33.614773
140,460,Relaxed,shown,2024-03-20 16:54:33.620769
357,9007,Relaxed,shown,2024-02-18 16:54:33.629773
432,2620,Scared,shown,2023-10-26 16:54:33.635770
946,6983,Inspired,view,2024-07-07 16:54:33.644771
221,8659,Excited,view,2024-06-21 16:54:33.650769
990,6617,Scared,shown,2024-03-20 16:54:33.667772
990,5137,Sweet,shown,2024-09-30 16:54:33.677770
335,1646,Happy,shown,2023-11-02 16:54:33.685770
217,7611,Relaxed,shown,2023-10-22 16:54:33.695772
275,1655,Inspired,view,2024-03-08 16:54:33.704770
496,8557,Inspired,shown,2024-05-09 16:54:33.713774
42,2180,Scared,shown,2024-02-24 16:54:33.719775
843,2716,Inspired,shown,2024-05-17 16:54:33.735768
513,8239,Inspired,shown,2024-09-02 16:54:33.743771
916,7036,Sweet,shown,2024-02-19 16:54:33.749768
747,3441,Happy,shown,2024-04-21 16:54:33.764772
991,4581,Sweet,shown,2024-02-05 16:54:33.770773
299,5947,Relaxed,shown,2024-06-28 16:54:33.778768
72,4452,Scared,view,2023-12-17 16:54:33.786773
167,1514,Sweet,shown,2024-09-02 16:54:33.804769
711,8323,Sweet,shown,2024-10-10 16:54:33.819781
719,1146,Happy,shown,2024-05-15 16:54:33.829768
930,6351,Inspired,shown,2024-10-11 16:54:33.837767
660,5799,Sweet,shown,2024-09-18 16:54:33.852770
175,6651,Excited,shown,2023-11-11 16:54:33.860772
135,6602,Inspired,shown,2024-06-15 16:54:33.868773
965,9004,Excited,shown,2024-10-07 16:54:33.877768
712,4906,Scared,shown,2024-07-20 16:54:33.882774
339,3093,Excited,shown,2024-05-26 16:54:33.888768
870,8414,Relaxed,shown,2024-09-27 16:54:33.899769
146,5752,Inspired,shown,2024-07-15 16:54:33.905770
983,2215,Sweet,shown,2024-08-21 16:54:33.914772
462,4020,Inspired,view,2024-03-12 16:54:33.932771
477,7727,Happy,shown,2024-02-07 16:54:33.943769
995,6945,Relaxed,view,2024-09-04 16:54:33.953772
938,2784,Excited,shown,2024-01-22 16:54:33.982769
858,3316,Excited,shown,2023-11-16 16:54:33.996768
48,3886,Excited,shown,2024-05-28 16:54:34.016770
850,5246,Inspired,shown,2024-02-29 16:54:34.029768
146,4677,Scared,view,2024-03-03 16:54:34.039291
938,4598,Scared,shown,2024-04-07 16:54:34.049287
699,942,Inspired,shown,2024-08-03 16:54:34.054291
669,8588,Relaxed,shown,2024-06-14 16:54:34.067290
448,3827,Sweet,view,2024-07-12 16:54:34.076293
554,6596,Excited,shown,2023-12-16 16:54:34.083294
301,3119,Inspired,shown,2024-03-27 16:54:34.089288
728,1797,Inspired,shown,2024-03-31 16:54:34.099287
812,7281,Sweet,view,2024-05-19 16:54:34.119339
88,2170,Inspired,shown,2024-04-30 16:54:34.145338
788,1936,Excited,shown,2024-01-22 16:54:34.164339
917,2250,Scared,shown,2024-05-28 16:54:34.172337
331,8859,Inspired,shown,2024-10-20 16:54:34.179339
338,3202,Happy,shown,2024-06-22 16:54:34.183339
279,6174,Scared,shown,2024-08-31 16:54:34.193339
592,5954,Inspired,view,2024-09-19 16:54:34.198349
698,7752,Happy,shown,2023-11-21 16:54:34.203337
240,3215,Relaxed,shown,2024-01-19 16:54:34.214342
993,4280,Excited,shown,2024-06-13 16:54:34.227339
817,8346,Excited,shown,2024-08-30 16:54:34.236337
719,5306,Relaxed,shown,2023-12-05 16:54:34.244342
995,2634,Scared,shown,2024-10-20 16:54:34.248353
658,6503,Relaxed,view,2024-05-16 16:54:34.254336
836,1827,Scared,shown,2024-07-20 16:54:34.262677
569,4721,Sweet,view,2023-10-25 16:54:34.272384
539,6230,Sweet,shown,2024-03-03 16:54:34.282379
462,1927,Happy,shown,2024-03-11 16:54:34.287388
628,3025,Inspired,shown,2024-01-18 16:54:34.293381
891,2382,Relaxed,shown,2024-10-02 16:54:34.300381
588,6444,Sweet,shown,2023-12-25 16:54:34.308384
691,2098,Excited,shown,2024-08-31 16:54:34.325676
431,8914,Sweet,shown,2024-10-08 16:54:34.345382
891,8830,Happy,shown,2024-01-27 16:54:34.354386
909,1461,Scared,shown,2023-12-02 16:54:34.363897
3,5609,Excited,shown,2024-09-04 16:54:34.371892
299,130,Excited,shown,2024-02-28 16:54:34.379891
598,5632,Excited,shown,2024-05-09 16:54:34.391893
637,7212,Relaxed,shown,2024-08-29 16:54:34.400893
886,5550,Relaxed,shown,2024-01-02 16:54:34.410896
96,1701,Sweet,shown,2023-11-19 16:54:34.416893
465,7061,Sweet,shown,2024-09-18 16:54:34.427890
943,9264,Relaxed,shown,2024-01-06 16:54:34.432895
434,2267,Happy,view,2024-09-21 16:54:34.441898
909,4825,Sweet,shown,2024-03-29 16:54:34.452895
515,940,Relaxed,shown,2023-11-26 16:54:34.463892
549,5466,Excited,shown,2024-09-05 16:54:34.471891
505,6023,Scared,shown,2024-05-14 16:54:34.480893
643,3570,Sweet,view,2024-10-17 16:54:34.486892
240,719,Happy,shown,2024-08-12 16:54:34.493904
469,7806,Relaxed,shown,2024-02-19 16:54:34.500894
963,4410,Relaxed,shown,2024-10-05 16:54:34.510892
771,3993,Relaxed,shown,2024-08-08 16:54:34.515891
202,6759,Happy,view,2024-05-13 16:54:34.520892
923,247,Excited,view,2024-03-12 16:54:34.531893
661,1378,Excited,view,2024-03-15 16:54:34.539892
37,3230,Happy,shown,2024-02-28 16:54:34.549891
569,4735,Scared,shown,2024-08-19 16:54:34.559892
569,3132,Relaxed,view,2023-11-03 16:54:34.575975
731,7129,Happy,shown,2024-09-23 16:54:34.586893
167,6026,Sweet,shown,2023-11-22 16:54:34.595894
481,581,Excited,shown,2023-11-23 16:54:34.605894
993,1254,Sweet,view,2024-09-29 16:54:34.614902
753,2147,Excited,shown,2024-09-18 16:54:34.625941
958,1460,Excited,shown,2024-04-07 16:54:34.644943
673,8655,Happy,shown,2024-05-23 16:54:34.650938
19,3974,Scared,shown,2024-08-04 16:54:34.659938
167,2679,Sweet,view,2024-04-17 16:54:34.667938
720,4018,Happy,view,2024-04-18 16:54:34.678938
274,6420,Inspired,shown,2024-09-20 16:54:34.684944
685,2606,Scared,shown,2024-03-11 16:54:34.691936
946,4169,Scared,shown,2024-06-07 16:54:34.699934
773,6332,Relaxed,shown,2024-09-24 16:54:34.705940
174,2328,Happy,shown,2024-07-05 16:54:34.713935
639,7366,Scared,shown,2024-01-24 16:54:34.719946
695,2527,Excited,shown,2024-01-01 16:54:34.729938
491,1985,Relaxed,shown,2023-12-03 16:54:34.735938
758,1490,Relaxed,shown,2024-06-14 16:54:34.744938
474,3599,Happy,shown,2024-10-11 16:54:34.753934
553,7946,Happy,shown,2024-06-22 16:54:34.762937
269,8261,Happy,shown,2024-10-06 16:54:34.770936
63,2312,Relaxed,shown,2024-09-08 16:54:34.780936
658,7066,Sweet,shown,2024-03-17 16:54:34.795936
803,149,Excited,shown,2023-11-11 16:54:34.802938
731,8615,Excited,shown,2024-03-25 16:54:34.810936
63,5336,Sweet,shown,2024-02-09 16:54:34.829935
746,7978,Sweet,shown,2024-05-03 16:54:34.845937
832,4889,Relaxed,view,2024-07-24 16:54:34.858936
465,3527,Sweet,shown,2024-09-14 16:54:34.868941
641,3015,Scared,shown,2024-06-14 16:54:34.880938
927,8782,Scared,shown,2024-07-19 16:54:34.888938
403,4958,Happy,shown,2023-11-23 16:54:34.909937
492,4181,Happy,shown,2024-02-01 16:54:34.917940
903,7243,Sweet,shown,2024-02-06 16:54:34.926940
995,9,Inspired,shown,2024-09-08 16:54:34.931937
177,2515,Scared,shown,2024-03-28 16:54:34.939936
724,792,Excited,view,2023-12-12 16:54:34.950935
870,2773,Sweet,shown,2024-05-04 16:54:34.960934
907,7687,Relaxed,view,2024-01-13 16:54:34.972936
456,999,Happy,shown,2024-06-20 16:54:34.983937
339,2626,Excited,shown,2023-11-19 16:54:34.997937
998,430,Happy,shown,2024-02-11 16:54:35.004938
360,176,Excited,shown,2024-07-22 16:54:35.011941
727,7355,Inspired,shown,2023-11-28 16:54:35.026938
101,4514,Sweet,shown,2024-08-02 16:54:35.033936
951,7664,Scared,view,2023-10-27 16:54:35.042937
886,4996,Sweet,shown,2024-09-09 16:54:35.058937
818,5236,Excited,shown,2023-12-31 16:54:35.072935
352,3616,Excited,shown,2024-02-27 16:54:35.084938
338,6555,Scared,view,2024-03-18 16:54:35.106937
274,7867,Scared,shown,2024-07-13 16:54:35.118937
60,4173,Happy,shown,2024-09-30 16:54:35.134936
851,1599,Happy,view,2023-10-28 16:54:35.146946
671,7874,Relaxed,view,2023-11-28 16:54:35.154937
907,3096,Relaxed,shown,2024-03-02 16:54:35.163936
470,2704,Excited,shown,2024-04-17 16:54:35.178937
124,6017,Excited,shown,2024-04-30 16:54:35.188936
299,1259,Sweet,shown,2024-06-04 16:54:35.200937
753,9338,Inspired,view,2023-12-16 16:54:35.210938
136,42,Scared,shown,2024-08-11 16:54:35.219938
576,8463,Inspired,view,2024-03-01 16:54:35.248936
1000,1870,Inspired,shown,2024-02-29 16:54:35.259936
794,5087,Relaxed,shown,2024-06-24 16:54:35.266940
699,1841,Excited,shown,2024-04-09 16:54:35.277937
617,3276,Sweet,shown,2024-06-21 16:54:35.287936
834,3506,Relaxed,shown,2024-09-09 16:54:35.296938
617,5804,Inspired,shown,2024-04-25 16:54:35.309939
995,2753,Excited,shown,2023-12-02 16:54:35.320942
771,76,Excited,view,2023-12-20 16:54:35.330935
119,7117,Relaxed,shown,2024-10-12 16:54:35.337936
896,5383,Inspired,shown,2023-12-16 16:54:35.349943
522,8494,Sweet,view,2024-08-12 16:54:35.356936
534,7701,Scared,shown,2024-03-04 16:54:35.370939
473,2339,Sweet,shown,2024-07-18 16:54:35.380934
930,4321,Excited,shown,2024-07-06 16:54:35.388935
288,3511,Sweet,shown,2024-07-07 16:54:35.400936
146,861,Excited,shown,2023-11-27 16:54:35.416938
766,4062,Scared,shown,2024-03-20 16:54:35.439938
656,1625,Happy,shown,2024-03-01 16:54:35.449948
445,1213,Excited,shown,2024-09-08 16:54:35.465939
891,4812,Inspired,view,2024-09-17 16:54:35.478940
534,126,Scared,view,2024-05-01 16:54:35.492937
985,7442,Sweet,shown,2023-12-25 16:54:35.500942
765,5846,Scared,shown,2024-04-12 16:54:35.522937
796,5116,Sweet,shown,2024-09-20 16:54:35.535939
256,5569,Happy,shown,2023-12-01 16:54:35.552940
902,4468,Inspired,shown,2024-06-18 16:54:35.562939
82,428,Relaxed,shown,2024-10-20 16:54:35.576939
871,6663,Happy,shown,2023-12-10 16:54:35.584941
218,3585,Relaxed,shown,2024-03-20 16:54:35.594940
697,3929,Relaxed,shown,2024-09-20 16:54:35.602938
502,4848,Relaxed,shown,2024-06-05 16:54:35.613935
951,2749,Sweet,shown,2023-10-26 16:54:35.622935
445,9189,Scared,shown,2024-07-08 16:54:35.634938
398,6149,Happy,shown,2024-04-09 16:54:35.645938
79,7192,Happy,shown,2024-04-02 16:54:35.653937
336,5673,Happy,shown,2024-06-05 16:54:35.664938
56,3385,Inspired,shown,2024-09-12 16:54:35.672943
31,8061,Sweet,shown,2024-07-01 16:54:35.683940
116,916,Excited,shown,2024-06-07 16:54:35.693937
880,207,Inspired,shown,2024-02-21 16:54:35.701941
128,8546,Excited,shown,2024-08-10 16:54:35.712937
622,8802,Sweet,shown,2024-03-02 16:54:35.721937
708,8124,Excited,shown,2024-02-19 16:54:35.742940
372,5185,Sweet,shown,2024-10-03 16:54:35.752941
357,3970,Scared,shown,2024-09-08 16:54:35.762937
909,6870,Relaxed,shown,2024-06-14 16:54:35.771940
699,2923,Happy,view,2024-05-07 16:54:35.788939
803,1893,Scared,shown,2023-12-10 16:54:35.798938
450,930,Sweet,shown,2024-02-05 16:54:35.815939
638,4126,Excited,shown,2024-04-20 16:54:35.831941
34,3895,Relaxed,shown,2024-07-19 16:54:35.845939
558,8530,Sweet,shown,2024-10-19 16:54:35.871939
63,174,Happy,view,2024-07-19 16:54:35.881940
924,3806,Inspired,shown,2024-05-07 16:54:35.897938
223,3360,Happy,shown,2023-11-22 16:54:35.905935
569,657,Scared,shown,2024-09-12 16:54:35.915942
152,7439,Inspired,view,2024-03-24 16:54:35.922937
61,4565,Sweet,shown,2023-10-31 16:54:35.932937
27,138,Relaxed,shown,2023-10-26 16:54:35.949940
757,9330,Scared,shown,2024-02-27 16:54:35.962937
516,3619,Inspired,shown,2023-11-27 16:54:35.992936
904,2452,Sweet,view,2023-11-09 16:54:36.001936
331,2414,Scared,shown,2024-07-14 16:54:36.018939
290,9325,Sweet,view,2024-03-16 16:54:36.030936
604,4950,Inspired,shown,2023-11-29 16:54:36.037940
993,7625,Happy,shown,2024-08-05 16:54:36.072935
361,1575,Scared,view,2024-01-29 16:54:36.084935
256,2523,Relaxed,shown,2024-04-03 16:54:36.091940
706,522,Excited,shown,2024-03-11 16:54:36.099947
630,9001,Excited,shown,2024-01-22 16:54:36.115936
618,4248,Excited,shown,2024-05-06 16:54:36.125636
331,8187,Scared,shown,2024-06-01 16:54:36.131939
724,8816,Relaxed,shown,2023-11-05 16:54:36.136939
369,6042,Sweet,shown,2023-11-17 16:54:36.145938
734,3084,Sweet,shown,2023-12-06 16:54:36.165939
516,84,Sweet,shown,2024-10-07 16:54:36.186937
161,1164,Inspired,shown,2024-06-27 16:54:36.205936
251,725,Inspired,shown,2024-03-01 16:54:36.218937
41,8161,Inspired,shown,2024-09-14 16:54:36.235936
205,7212,Relaxed,view,2024-01-18 16:54:36.249939
129,4278,Happy,shown,2024-06-06 16:54:36.260939
239,4166,Sweet,shown,2023-10-23 16:54:36.270937
910,5944,Sweet,shown,2023-11-12 16:54:36.288936
707,1635,Relaxed,shown,2023-10-24 16:54:36.300938
384,4985,Relaxed,shown,2024-03-03 16:54:36.311937
218,6238,Relaxed,shown,2024-06-11 16:54:36.321940
223,8682,Happy,shown,2024-05-23 16:54:36.335938
552,6235,Happy,shown,2024-09-08 16:54:36.346937
549,6361,Inspired,shown,2024-06-22 16:54:36.362938
275,6932,Excited,shown,2024-04-09 16:54:36.376935
768,242,Excited,shown,2024-07-08 16:54:36.382938
536,8168,Relaxed,shown,2024-10-11 16:54:36.387943
450,3628,Relaxed,shown,2024-07-26 16:54:36.396938
993,5377,Excited,shown,2024-05-07 16:54:36.404937
34,25,Happy,shown,2024-04-04 16:54:36.414938
192,8450,Scared,shown,2024-10-10 16:54:36.421938
339,8128,Inspired,shown,2024-04-26 16:54:36.439937
650,6642,Excited,shown,2024-07-30 16:54:36.449943
61,4986,Sweet,view,2024-07-04 16:54:36.459937
247,7171,Relaxed,shown,2024-05-22 16:54:36.468936
588,4704,Happy,shown,2024-04-27 16:54:36.478936
639,1739,Inspired,view,2024-09-18 16:54:36.485936
79,2660,Excited,shown,2024-01-27 16:54:36.494939
828,6977,Scared,shown,2024-03-23 16:54:36.500943
698,8535,Scared,shown,2024-03-28 16:54:36.509935
991,7963,Happy,shown,2024-07-19 16:54:36.517940
695,2605,Sweet,view,2023-11-12 16:54:36.528944
533,7626,Scared,shown,2023-10-30 16:54:36.536936
743,1265,Relaxed,shown,2024-08-18 16:54:36.545944
239,6797,Inspired,shown,2024-02-15 16:54:36.552938
798,3461,Scared,shown,2024-04-29 16:54:36.562940
274,611,Excited,shown,2024-04-06 16:54:36.575936
886,6286,Sweet,view,2024-05-18 16:54:36.587942
470,2563,Sweet,shown,2024-04-14 16:54:36.597939
917,3573,Sweet,view,2024-08-02 16:54:36.604935
360,7753,Excited,shown,2024-08-11 16:54:36.613938
803,5538,Excited,shown,2024-03-25 16:54:36.621941
439,2986,Scared,shown,2024-10-14 16:54:36.630939
384,7392,Scared,shown,2024-05-29 16:54:36.638937
173,5714,Scared,shown,2024-05-09 16:54:36.655937
907,955,Relaxed,shown,2024-07-07 16:54:36.670937
208,6239,Relaxed,shown,2024-10-14 16:54:36.680938
963,5329,Scared,shown,2023-12-08 16:54:36.689935
552,3328,Sweet,shown,2024-04-18 16:54:36.699943
205,8417,Relaxed,shown,2024-06-05 16:54:36.709942
718,8776,Happy,shown,2023-12-28 16:54:36.718945
533,6595,Happy,shown,2024-09-20 16:54:36.727942
