user_id,movie_id,rating,date
97,8725,9,2024-10-18 20:09:10.785324
57,2201,2,2024-09-30 20:07:00.233138
804,7221,9,2024-09-01 20:06:45.216963
652,9034,8,2024-09-26 20:09:20.984146
728,2424,7,2024-08-06 20:10:14.582306
887,3512,9,2024-09-26 20:09:20.768403
674,7032,7,2024-10-18 20:08:43.167628
779,7831,3,2024-08-31 20:06:44.900087
134,689,5,2024-10-19 20:09:40.319592
895,4768,10,2024-06-14 20:09:57.217672
212,7645,9,2024-10-05 20:08:20.167593
202,419,8,2024-10-12 20:07:48.886273
248,4483,8,2024-10-18 20:08:04.957646
280,4877,9,2024-06-29 20:09:49.621084
183,206,7,2024-10-17 20:06:38.566719
247,1865,8,2024-09-05 20:07:18.300668
784,6113,10,2024-07-30 20:06:49.399966
308,1332,5,2024-08-26 20:07:38.837297
141,6130,7,2024-09-24 20:10:35.951859
707,5133,9,2024-04-23 20:06:55.850258
181,669,7,2024-10-17 20:07:20.336606
54,3896,6,2024-10-20 20:07:28.503048
543,4860,5,2024-06-13 20:10:29.467373
632,6351,9,2024-10-18 20:09:36.466368
662,6420,3,2024-10-19 20:08:09.703221
89,6625,2,2024-09-22 20:07:53.521492
931,5585,1,2024-09-17 20:08:02.901273
768,3013,7,2024-10-13 20:09:57.967733
321,3537,8,2024-10-12 20:06:47.349980
233,1266,8,2024-09-02 20:07:07.201312
497,7764,6,2024-10-17 20:10:22.984326
136,5089,10,2024-08-20 20:08:38.602236
211,8163,2,2024-09-28 20:09:25.652284
657,2355,3,2024-08-28 20:09:06.021235
269,2788,1,2024-10-20 20:10:16.683570
33,4731,6,2024-09-27 20:08:40.720417
714,3331,7,2024-10-20 20:07:10.799759
832,3758,9,2024-10-03 20:07:02.100277
707,3379,7,2024-09-07 20:08:42.350294
526,7380,10,2024-10-15 20:10:41.000477
912,3069,5,2024-10-15 20:08:13.299423
204,9094,10,2024-07-21 20:08:12.316356
946,398,7,2024-09-14 20:08:57.533260
661,8928,4,2024-06-06 20:09:56.735004
226,920,9,2024-09-13 20:09:20.984146
851,7,9,2024-09-21 20:08:08.438304
522,6408,10,2024-08-13 20:08:51.348841
754,4789,7,2024-10-18 20:08:25.805549
442,5282,9,2024-09-01 20:09:40.166995
294,2291,4,2024-08-02 20:09:38.434940
980,5937,5,2024-05-14 20:09:51.885052
714,5705,9,2024-09-17 20:07:50.858942
376,6084,7,2024-08-21 20:10:10.316486
22,3123,8,2024-10-07 20:07:17.252327
64,7200,10,2024-10-10 20:10:08.089283
35,5540,5,2024-10-01 20:08:45.036052
644,3961,8,2024-10-07 20:09:19.352330
355,6793,9,2024-09-03 20:08:46.284121
718,5087,9,2024-10-16 20:06:37.617200
294,4481,3,2024-10-02 20:08:43.970352
733,4961,10,2024-10-14 20:09:27.318252
99,7627,3,2024-10-20 20:06:50.349994
707,997,6,2024-06-15 20:07:00.851503
224,9002,2,2024-10-03 20:07:13.623103
58,2374,4,2024-05-15 20:07:24.388257
845,2984,7,2024-04-02 20:07:51.569807
384,6209,6,2024-08-04 20:06:46.316886
208,434,7,2024-09-18 20:06:30.766816
220,6128,5,2024-10-17 20:08:15.619010
989,5616,7,2024-10-12 20:10:14.316819
125,1761,8,2024-07-25 20:07:57.603613
28,9030,7,2024-10-11 20:08:28.421007
504,1792,10,2024-10-02 20:09:13.418046
737,784,5,2024-05-25 20:08:23.501156
213,721,8,2024-09-22 20:08:40.068080
63,8979,9,2024-09-25 20:09:06.102493
131,9180,7,2024-10-20 20:08:18.949126
118,5748,4,2024-05-09 20:07:02.116618
904,2820,6,2024-10-07 20:07:47.384889
406,5723,8,2024-10-11 20:10:24.785093
152,1717,4,2024-10-08 20:09:55.200745
182,6358,3,2024-10-11 20:08:32.332738
384,8942,6,2024-10-07 20:08:28.801668
979,736,6,2024-08-10 20:08:29.021300
665,58,9,2024-06-09 20:08:46.984102
620,6446,5,2024-08-17 20:07:52.739283
343,6970,9,2024-10-08 20:10:10.984611
711,741,9,2024-09-15 20:09:29.299725
492,9273,9,2024-07-19 20:10:29.668948
758,6831,8,2024-10-09 20:09:16.583297
897,2544,4,2024-08-15 20:09:42.786702
554,78,5,2024-09-03 20:10:11.400220
686,8215,8,2024-10-16 20:07:20.969413
216,5361,10,2024-10-20 20:09:29.820740
897,5629,1,2024-08-19 20:08:46.384034
902,2783,2,2024-08-24 20:07:46.054295
842,8480,7,2024-10-01 20:09:22.369294
547,3290,6,2024-09-19 20:08:03.883855
107,4330,6,2024-07-28 20:08:45.407602
832,5852,8,2024-08-13 20:07:47.213440
751,4931,10,2024-09-14 20:06:55.451726
51,1154,9,2024-10-16 20:09:09.371229
665,2687,4,2024-09-23 20:10:34.882996
181,7618,6,2024-10-13 20:06:31.983601
241,4483,5,2024-10-09 20:08:18.517604
897,7705,8,2024-09-28 20:10:02.633665
966,5400,10,2024-10-20 20:08:51.551713
768,3064,8,2024-10-14 20:06:41.932621
897,4958,4,2024-08-30 20:09:39.967011
35,3044,10,2024-10-14 20:08:52.101354
185,5624,7,2024-10-15 20:06:48.383324
148,3137,4,2024-08-10 20:09:04.735677
308,8432,4,2024-05-18 20:09:39.235861
528,3926,3,2024-10-13 20:07:57.621896
638,6599,5,2024-09-28 20:08:49.552333
922,2842,10,2024-10-12 20:06:34.417145
809,3871,8,2024-08-23 20:06:50.583675
431,3061,10,2024-08-21 20:06:33.733888
970,7355,6,2024-10-19 20:07:46.651746
191,6767,10,2024-09-20 20:10:33.499021
920,7921,8,2024-10-14 20:08:20.903024
608,3195,4,2024-10-19 20:10:08.116072
226,4961,10,2024-09-29 20:09:31.685595
528,6443,6,2024-09-06 20:07:17.653659
739,2655,6,2024-10-19 20:10:01.836034
497,9029,6,2024-10-17 20:09:47.133039
997,6852,8,2024-06-12 20:08:17.636416
987,2465,10,2024-08-20 20:09:04.037588
39,1892,7,2024-10-20 20:09:52.969380
377,3741,7,2024-09-19 20:07:32.168681
665,834,9,2024-10-12 20:10:03.036637
934,6887,2,2024-08-29 20:06:55.816369
784,3655,4,2024-10-12 20:07:29.787763
956,216,9,2024-10-07 20:08:48.337647
313,925,10,2024-10-16 20:08:58.037145
213,1140,10,2024-10-15 20:09:03.284362
962,7123,8,2024-08-08 20:10:05.401184
265,3255,9,2024-04-05 20:10:04.866853
922,5172,1,2024-09-04 20:10:42.334934
220,5050,6,2024-07-18 20:07:49.425053
127,2877,2,2024-09-17 20:08:16.769063
376,5365,10,2024-10-02 20:06:41.333391
130,6812,2,2024-03-06 20:10:29.220838
20,7780,9,2024-06-28 20:10:14.501990
364,5292,7,2024-08-06 20:08:11.749462
425,2663,9,2024-09-05 20:10:01.536107
707,7481,8,2024-09-05 20:09:53.720661
879,6749,5,2024-08-06 20:10:40.082059
57,4307,5,2024-09-02 20:07:03.950343
739,7157,10,2024-02-24 20:09:06.635375
6,7303,8,2024-09-28 20:09:54.248129
871,525,10,2024-08-22 20:09:20.551583
475,1463,9,2024-08-26 20:09:38.649125
983,5467,10,2024-10-11 20:10:24.216975
540,607,4,2024-10-08 20:07:15.118286
634,7665,6,2024-10-16 20:09:06.535431
280,2232,10,2024-08-28 20:08:27.218714
380,962,4,2024-10-14 20:09:53.567776
430,6136,10,2024-09-05 20:08:59.067200
868,4270,10,2024-09-09 20:10:11.533805
911,6863,6,2024-09-09 20:08:37.800928
216,610,2,2024-09-24 20:09:16.284100
784,8657,10,2024-10-18 20:09:16.034314
86,3508,10,2024-09-22 20:08:06.184265
897,4138,7,2024-07-19 20:07:37.685984
170,3916,4,2024-07-20 20:09:27.803640
251,642,10,2024-07-15 20:10:22.936550
751,3950,9,2024-07-30 20:09:40.853678
582,2212,9,2024-10-06 20:07:33.355363
185,8624,3,2024-10-18 20:06:49.834736
987,8564,7,2024-10-20 20:07:38.567956
612,2259,10,2024-06-20 20:08:34.933129
777,6360,8,2024-08-26 20:10:16.969314
617,7981,9,2024-10-03 20:09:08.235767
113,2280,9,2024-09-16 20:09:37.735467
273,6355,9,2024-10-10 20:10:29.551532
69,40,10,2024-09-13 20:07:13.522293
635,3864,6,2024-10-09 20:06:31.716997
182,3802,8,2024-10-01 20:09:59.033939
631,2767,8,2024-08-29 20:09:19.017062
473,5725,10,2024-08-24 20:10:16.067738
920,2214,10,2024-04-27 20:07:38.087048
911,2009,6,2024-08-30 20:09:28.469804
198,3559,3,2024-09-02 20:09:39.621749
767,4470,9,2024-09-06 20:09:10.169711
28,3162,10,2024-07-01 20:07:17.922008
395,5486,3,2024-06-09 20:09:30.817003
694,3310,9,2024-09-24 20:09:41.385939
924,7532,4,2024-10-04 20:09:14.317572
54,5200,3,2024-10-12 20:08:37.938805
220,5919,8,2024-10-15 20:08:57.056901
417,6075,2,2024-10-19 20:08:47.983310
949,4824,5,2024-07-13 20:07:50.152866
223,3859,6,2024-10-02 20:06:50.402679
645,4668,10,2024-06-24 20:09:07.783059
3,2236,3,2024-10-13 20:09:16.717828
333,2463,4,2024-08-27 20:07:58.600234
78,5894,10,2024-10-19 20:09:39.152487
717,6098,10,2024-08-22 20:08:57.020071
635,524,10,2024-10-03 20:08:01.855674
183,6615,5,2024-09-03 20:06:53.021286
391,7020,6,2024-09-19 20:08:24.684779
617,1806,9,2024-10-05 20:07:59.050248
696,2088,5,2024-10-13 20:08:39.969950
920,4493,9,2024-10-15 20:08:25.980002
612,9393,8,2024-09-24 20:08:36.084544
783,4057,3,2024-09-05 20:07:10.566821
731,6403,4,2024-10-19 20:07:28.986433
485,2254,10,2024-07-18 20:09:54.837478
406,1278,10,2024-05-23 20:07:17.702643
59,1028,4,2024-09-16 20:06:41.933338
738,5011,7,2024-08-07 20:09:52.266349
791,8156,3,2024-10-17 20:07:34.721182
250,149,6,2024-05-27 20:07:39.467963
493,7908,5,2024-10-07 20:08:34.533865
813,6186,10,2024-08-26 20:07:14.652184
709,2159,7,2024-10-15 20:07:20.069245
49,7951,10,2024-07-06 20:10:20.167672
904,7857,5,2024-10-11 20:09:48.121108
648,7557,9,2024-07-09 20:06:30.623859
858,8884,5,2024-10-18 20:06:53.668562
845,5152,8,2024-10-03 20:08:00.686656
645,7054,5,2024-10-07 20:09:24.018709
960,4486,2,2024-09-23 20:07:53.037229
799,4452,5,2024-10-12 20:07:31.553147
109,8158,5,2024-08-28 20:07:58.039698
615,7260,10,2024-06-14 20:06:36.760874
176,4765,8,2024-05-21 20:07:44.284866
695,5876,10,2024-03-30 20:08:44.984396
937,5161,7,2024-08-26 20:06:53.053482
485,6385,7,2024-10-11 20:06:37.166694
59,8761,10,2024-07-13 20:08:10.838018
635,4664,4,2024-09-19 20:08:28.470189
475,3820,7,2024-09-30 20:10:40.218885
546,4079,10,2024-03-09 20:08:59.884579
321,8196,4,2024-10-16 20:08:47.717775
451,2564,6,2024-10-02 20:08:45.622241
922,4776,10,2024-09-15 20:07:40.520842
62,8463,9,2024-07-29 20:08:54.121423
212,9053,10,2024-09-24 20:09:26.432712
665,7164,3,2024-06-29 20:09:19.817534
241,3095,6,2024-09-25 20:08:56.301053
529,524,1,2024-10-20 20:06:40.466672
791,2589,2,2024-09-23 20:10:32.066952
28,5616,8,2024-10-08 20:07:55.034152
858,6205,10,2024-08-04 20:07:28.249108
28,802,8,2024-09-08 20:09:53.768644
912,4657,2,2024-09-20 20:08:05.369674
914,7340,9,2024-09-02 20:07:39.951761
206,5451,9,2024-09-26 20:06:36.583847
694,1497,3,2024-10-20 20:06:35.988655
873,4352,9,2024-09-17 20:09:43.033778
842,9278,6,2024-09-30 20:07:21.484352
578,6653,6,2024-10-16 20:07:57.221518
615,7264,10,2024-09-17 20:09:24.399720
469,4107,7,2024-10-17 20:10:34.310768
371,3891,8,2024-08-03 20:08:32.100576
829,7490,7,2024-10-20 20:09:15.136236
172,7493,2,2024-10-14 20:10:42.083449
319,4398,7,2024-08-13 20:07:24.469228
320,2124,10,2024-08-18 20:07:28.391667
586,4957,5,2024-09-24 20:08:34.884214
737,701,10,2024-10-04 20:06:50.166475
116,4001,6,2024-09-07 20:07:07.533605
371,5444,8,2024-08-17 20:08:09.534548
176,1412,9,2024-07-22 20:09:14.753982
977,4196,7,2024-10-02 20:07:37.187687
878,9152,5,2024-10-10 20:07:13.473289
507,334,7,2024-05-05 20:06:37.569571
32,1644,5,2024-10-15 20:09:35.133935
278,2939,7,2024-09-03 20:08:51.734398
54,3462,9,2024-09-03 20:07:13.682525
695,5326,4,2024-09-03 20:07:35.484932
425,450,3,2024-08-23 20:07:20.602162
57,4485,10,2024-10-20 20:08:38.650777
559,5046,4,2024-09-10 20:08:16.535630
338,3115,10,2024-09-24 20:08:40.784473
20,8024,3,2024-10-14 20:08:21.352134
548,4347,10,2024-08-10 20:07:23.902457
302,3681,7,2024-10-12 20:09:24.235771
829,7009,7,2024-09-13 20:07:18.604451
504,822,9,2024-09-12 20:07:34.818205
651,3105,9,2024-07-07 20:08:53.732549
504,6462,10,2024-09-13 20:07:51.068244
549,4799,10,2024-10-07 20:07:40.169571
233,5396,8,2024-08-31 20:08:03.748800
297,7447,4,2024-09-14 20:08:40.085884
54,8606,9,2024-08-09 20:07:05.316302
325,3621,6,2024-09-13 20:07:14.736502
357,9156,8,2024-10-06 20:06:50.599974
432,9200,4,2024-08-04 20:08:02.717939
387,2989,1,2024-10-11 20:09:25.237770
473,6149,2,2024-08-20 20:07:53.769504
937,9227,6,2024-07-31 20:08:25.937213
920,6435,4,2024-09-29 20:06:45.636146
492,4496,10,2024-10-20 20:08:41.786072
79,6924,5,2024-10-15 20:08:48.169440
355,1306,1,2024-09-12 20:07:38.249263
965,7276,9,2024-09-01 20:06:46.283213
265,6916,4,2024-07-28 20:10:27.768120
603,8382,10,2024-07-27 20:10:38.070252
784,237,7,2024-10-05 20:08:05.518768
35,6915,10,2024-09-20 20:08:59.918401
217,9384,9,2024-08-01 20:07:55.368092
594,6490,10,2024-10-20 20:10:24.902132
997,7563,8,2024-09-30 20:08:21.650007
6,909,8,2024-09-20 20:10:06.600270
736,2216,9,2024-09-18 20:07:21.905500
100,1843,7,2024-09-23 20:07:08.602675
457,7526,7,2024-09-05 20:08:21.402960
247,3375,4,2024-10-08 20:06:42.099925
714,5288,8,2024-09-24 20:07:13.954715
127,6239,9,2024-09-01 20:07:27.701801
415,2500,4,2024-10-19 20:07:05.233716
439,447,9,2024-09-01 20:06:58.043833
285,1917,10,2024-09-28 20:06:49.684874
28,7790,8,2024-07-12 20:07:34.105946
969,3435,7,2024-10-15 20:06:38.599983
975,8249,7,2024-10-04 20:10:41.167622
134,4157,8,2024-06-25 20:09:19.234812
751,8911,10,2024-09-02 20:07:48.153738
291,7342,6,2024-05-20 20:10:15.266683
26,9225,6,2024-07-26 20:10:20.734917
339,6491,9,2024-10-03 20:06:58.846780
695,2595,4,2024-09-06 20:08:48.481627
979,5150,3,2024-09-28 20:07:46.518053
93,7081,7,2024-09-01 20:10:41.301376
695,5723,9,2024-10-04 20:08:04.820701
543,3636,5,2024-10-14 20:08:30.168913
799,6194,8,2024-10-08 20:10:32.918963
778,4677,9,2024-10-16 20:09:00.036209
59,552,7,2024-10-20 20:09:58.716855
671,2657,8,2024-10-17 20:08:05.753070
53,3892,10,2024-07-27 20:10:10.683279
934,2365,6,2024-10-15 20:07:45.687587
117,8191,4,2024-09-13 20:06:41.067055
317,6583,6,2024-10-20 20:07:56.654948
181,9073,8,2024-10-09 20:07:34.451346
608,9025,2,2024-10-02 20:08:17.652104
485,6825,7,2024-09-13 20:07:46.069429
732,6864,5,2024-10-17 20:10:12.752352
249,8334,9,2024-08-22 20:08:32.068782
241,2537,4,2024-09-01 20:06:46.099998
953,7797,9,2024-10-01 20:08:50.567396
213,304,6,2024-09-25 20:07:49.654561
42,161,6,2024-09-09 20:07:51.201853
113,3100,9,2024-10-04 20:07:20.536631
757,8314,9,2024-07-11 20:10:25.250944
771,8516,4,2024-10-15 20:07:34.701927
223,2914,8,2024-09-28 20:10:13.733184
853,7918,6,2024-09-11 20:09:34.983589
877,9175,9,2024-10-11 20:07:43.051884
648,8888,6,2024-10-06 20:10:09.200924
594,3789,6,2024-10-15 20:07:07.450019
439,5535,9,2024-04-07 20:09:16.016586
78,1320,3,2024-05-05 20:08:58.558736
845,7534,4,2024-08-14 20:07:00.600379
620,2093,8,2024-10-13 20:10:41.520032
634,2863,9,2024-10-05 20:08:26.231217
843,8099,9,2024-10-05 20:08:05.971734
313,464,7,2024-09-01 20:10:35.682038
838,2259,4,2024-10-11 20:09:33.220809
20,7143,6,2024-09-05 20:09:42.352063
702,4893,5,2024-05-24 20:10:39.800777
617,4021,4,2024-10-07 20:07:52.301742
615,1195,9,2024-09-06 20:10:18.188296
818,476,8,2024-08-29 20:10:09.220662
86,3186,9,2024-09-28 20:10:31.866804
989,8921,9,2024-09-26 20:09:36.002074
924,2589,7,2024-08-29 20:09:36.567368
976,4179,9,2024-08-08 20:07:02.383679
93,6791,4,2024-09-13 20:08:02.168895
384,1234,5,2024-07-10 20:07:27.368346
842,1033,3,2024-03-25 20:10:06.532061
970,6648,2,2024-09-09 20:08:03.836100
871,3605,10,2024-08-13 20:08:07.632862
976,6667,1,2024-05-01 20:06:48.050036
313,5405,6,2024-09-25 20:08:35.619320
134,3486,9,2024-10-08 20:10:32.768596
755,5411,10,2024-09-18 20:07:06.916825
717,6788,10,2024-10-03 20:08:42.800926
292,2313,6,2024-08-18 20:09:51.117852
554,3904,10,2024-08-03 20:08:24.383493
217,748,1,2024-09-04 20:07:57.503483
839,7020,7,2024-10-20 20:07:46.299256
853,6535,8,2024-10-19 20:08:07.985848
492,5072,3,2024-09-25 20:08:05.352195
292,598,7,2024-09-29 20:09:52.722645
702,3511,5,2024-10-16 20:06:50.933267
475,4546,4,2024-08-20 20:08:23.167242
775,5731,10,2024-08-22 20:08:37.436238
807,6695,8,2024-08-17 20:06:33.333472
920,4049,6,2024-08-22 20:08:33.800359
25,6832,8,2024-10-12 20:10:20.485599
57,5673,7,2024-06-09 20:09:21.454108
24,7828,7,2024-07-19 20:07:59.202335
662,2157,4,2024-08-31 20:09:07.071732
728,1203,4,2024-08-26 20:09:05.338166
334,8112,5,2024-09-20 20:09:40.735574
397,8305,10,2024-09-02 20:09:38.002351
967,3366,7,2024-09-07 20:10:26.632079
512,9338,1,2024-10-14 20:09:23.948908
564,3238,8,2024-10-06 20:07:21.753134
139,3146,8,2024-09-28 20:10:25.633109
592,8077,7,2024-10-20 20:09:48.096824
809,7582,9,2024-10-17 20:08:48.119877
9,1277,5,2024-10-19 20:07:06.518213
838,3662,8,2024-10-13 20:09:13.587809
840,4704,5,2024-10-01 20:09:50.583833
635,5901,7,2024-08-08 20:08:13.718818
360,9389,10,2024-09-14 20:10:12.517280
871,2984,8,2024-07-27 20:08:11.170887
662,4851,10,2024-10-07 20:08:36.801361
181,6697,2,2024-10-05 20:08:25.351988
664,3087,7,2024-06-10 20:09:57.820954
624,5449,2,2024-10-10 20:07:43.884861
604,8395,2,2024-10-15 20:10:41.251146
393,6522,10,2024-10-09 20:09:31.625444
67,9418,10,2024-07-30 20:06:48.885091
492,4128,6,2024-08-07 20:08:52.651671
545,1688,8,2024-08-01 20:08:18.169082
28,4284,8,2024-10-20 20:07:38.186609
51,3031,9,2024-05-02 20:09:28.419370
285,7191,3,2024-08-05 20:10:20.584477
340,4835,8,2024-09-18 20:09:12.252604
497,1904,7,2024-09-22 20:09:11.452386
810,4038,9,2024-07-11 20:06:36.935296
868,3459,6,2024-10-20 20:09:39.951525
117,7964,5,2024-10-17 20:06:48.549244
249,836,1,2024-10-11 20:08:00.220079
49,7691,9,2024-07-25 20:07:21.701998
839,8905,9,2024-09-17 20:08:32.785969
238,4537,7,2024-03-04 20:09:10.433786
376,9227,10,2024-08-16 20:07:11.533417
969,5321,3,2024-09-29 20:08:36.219885
439,5478,9,2024-10-16 20:08:49.071147
107,5643,8,2024-09-27 20:08:51.903571
334,3510,9,2024-09-19 20:06:52.466586
362,8344,10,2024-09-24 20:06:47.916518
868,5060,6,2024-03-06 20:10:17.733336
174,4967,10,2024-10-13 20:06:31.312337
241,5948,2,2024-09-27 20:07:05.583558
42,6474,8,2024-08-18 20:07:06.484941
601,6206,9,2024-09-22 20:07:47.619148
857,6984,6,2024-10-20 20:08:46.202415
643,1308,8,2024-06-01 20:10:02.532391
391,6616,9,2024-09-30 20:08:50.220044
59,3917,7,2024-08-31 20:10:16.268608
371,4786,9,2024-08-04 20:08:17.018318
485,2656,10,2024-08-15 20:07:31.395575
173,3188,7,2024-10-05 20:09:07.583838
327,2275,7,2024-09-29 20:07:00.200232
703,4501,8,2024-10-05 20:06:34.900717
363,8216,5,2024-09-28 20:07:22.487016
294,1577,7,2024-10-15 20:06:50.599974
34,6520,5,2024-07-15 20:10:18.532026
241,788,5,2024-06-26 20:10:27.619946
695,4011,2,2024-09-25 20:10:26.551496
912,7311,9,2024-09-18 20:09:29.742151
294,3427,10,2024-09-12 20:07:50.633629
814,1837,2,2024-10-12 20:10:21.568835
635,481,10,2024-10-11 20:07:34.337091
184,217,10,2024-01-14 20:08:40.719910
985,742,6,2024-06-18 20:10:00.235169
805,6851,6,2024-10-02 20:08:42.004307
902,782,8,2024-10-09 20:07:28.469228
246,6066,10,2024-03-13 20:09:00.168415
93,4154,4,2024-10-20 20:09:56.999696
280,7875,8,2024-10-12 20:10:36.102236
897,5666,10,2024-10-19 20:08:57.100119
470,3953,4,2024-05-08 20:09:10.917275
220,9086,8,2024-03-23 20:10:27.417742
779,8536,7,2024-08-02 20:06:58.816509
615,3238,9,2024-06-17 20:09:11.467329
761,5077,6,2024-08-21 20:07:38.818054
512,5389,6,2024-09-14 20:07:31.952748
570,9004,5,2024-10-14 20:07:54.401970
223,3709,2,2024-04-06 20:08:57.870187
197,7104,10,2024-08-22 20:10:28.449735
137,1588,2,2024-09-29 20:07:46.651746
492,1554,8,2024-09-05 20:07:14.057148
220,9106,9,2024-10-02 20:08:05.669182
662,2239,5,2024-10-16 20:09:41.654241
413,8206,4,2024-08-18 20:07:07.986122
594,2342,8,2024-09-19 20:08:59.500792
294,3649,9,2024-10-11 20:08:42.384103
217,3236,9,2024-10-08 20:06:44.918430
785,3729,5,2024-10-03 20:08:40.035787
42,5393,10,2024-10-02 20:07:28.233485
485,8065,1,2024-10-09 20:08:56.435664
222,6835,2,2024-08-28 20:07:10.082707
333,2387,8,2024-10-17 20:07:46.749282
417,5320,10,2024-10-17 20:07:57.403137
44,3202,6,2024-10-06 20:07:40.785669
892,1693,8,2024-10-04 20:06:35.416719
122,2269,7,2024-08-07 20:10:11.184845
582,8405,8,2024-08-29 20:09:18.402956
286,8456,8,2024-10-05 20:10:05.986264
677,1618,7,2024-03-15 20:10:13.002480
550,3343,10,2024-09-12 20:07:58.687610
751,1109,4,2024-10-04 20:10:07.266630
816,8254,9,2024-06-16 20:06:32.635655
323,8568,8,2024-10-18 20:08:00.019611
26,1758,7,2024-03-09 20:08:31.348998
107,7711,10,2024-09-28 20:10:28.883315
919,7380,10,2024-10-20 20:09:18.090584
532,5156,7,2024-09-01 20:08:01.987381
904,8480,5,2024-10-19 20:09:58.887489
141,7019,10,2024-10-17 20:10:05.084165
182,6653,9,2024-10-02 20:06:43.516943
131,8117,5,2024-10-19 20:08:13.016269
183,599,10,2024-10-20 20:10:18.398780
935,4221,3,2024-07-27 20:09:49.886988
620,2776,4,2024-10-16 20:08:26.853465
286,722,4,2024-07-28 20:08:33.186239
771,6529,7,2024-10-18 20:10:06.187360
233,846,5,2024-08-17 20:09:19.337163
297,2296,7,2024-08-21 20:08:07.353573
136,391,8,2024-10-14 20:07:32.668488
131,9302,3,2024-10-05 20:09:56.551219
732,6845,9,2024-09-28 20:07:52.870603
475,5091,6,2024-09-12 20:09:37.421512
964,5646,1,2024-07-08 20:10:30.800757
414,9196,6,2024-10-02 20:06:40.283511
813,6882,8,2024-09-16 20:07:49.425053
325,7568,2,2024-09-09 20:10:29.920596
280,8190,3,2024-09-23 20:07:47.474070
817,2937,2,2024-10-14 20:07:24.187409
888,4246,5,2024-09-11 20:09:21.885835
473,3286,9,2024-09-27 20:08:42.152290
962,400,10,2024-09-04 20:06:43.400097
181,4215,2,2024-10-14 20:07:49.300782
489,5249,7,2024-09-24 20:06:44.416758
314,6702,8,2024-10-11 20:07:02.916435
29,7512,9,2024-08-06 20:06:31.450161
725,1910,10,2024-08-01 20:08:32.670589
442,5101,9,2024-06-13 20:06:50.166475
691,8988,7,2024-10-10 20:08:35.602051
475,2948,2,2024-10-03 20:10:23.435766
839,3818,4,2024-10-17 20:09:55.751336
845,4923,9,2024-10-03 20:06:59.549954
481,5084,9,2024-10-18 20:10:04.450284
763,6286,5,2024-10-11 20:10:14.200268
702,3468,1,2024-02-16 20:07:14.686285
777,821,6,2024-09-28 20:09:09.701583
982,3066,9,2024-10-01 20:08:25.184676
328,2571,9,2024-10-06 20:07:41.836932
845,2894,3,2024-10-18 20:07:10.004660
667,8498,10,2024-08-30 20:07:51.785896
475,5526,10,2024-10-06 20:10:12.801645
241,7590,9,2024-04-29 20:09:42.200686
141,4132,5,2024-10-16 20:10:00.451438
548,6202,1,2024-04-03 20:07:34.189104
607,4476,7,2024-09-29 20:09:46.216730
949,3208,6,2024-07-28 20:08:27.954239
246,5289,7,2024-03-25 20:08:23.385648
543,5305,7,2024-09-09 20:08:25.720586
715,4243,9,2024-10-11 20:09:13.433695
370,7888,7,2024-05-15 20:07:17.669301
501,8926,6,2024-10-09 20:06:44.450540
298,6575,9,2024-10-13 20:06:33.200425
674,2274,8,2024-09-21 20:08:18.068124
285,7315,8,2024-10-18 20:08:04.303521
265,3995,8,2024-09-30 20:09:37.820927
512,8887,7,2024-08-09 20:07:47.251591
78,9261,9,2024-06-20 20:09:37.520776
764,4923,5,2024-09-24 20:09:15.217419
727,2925,8,2024-09-25 20:07:20.636755
1000,162,6,2024-10-12 20:08:24.268342
249,6750,10,2024-08-31 20:07:31.819559
232,89,9,2024-10-19 20:06:39.802888
809,7576,7,2024-07-13 20:07:35.550862
657,6709,3,2024-10-16 20:06:48.235267
529,5286,4,2024-07-15 20:07:45.571703
475,3126,6,2024-10-09 20:09:11.502208
37,3558,6,2024-09-14 20:07:49.555180
900,6481,10,2024-10-10 20:06:49.583762
326,4013,6,2024-10-02 20:06:57.066572
116,2810,3,2024-02-27 20:10:08.116072
117,8154,6,2024-09-17 20:09:28.335612
950,4636,10,2024-10-13 20:07:51.184593
370,3270,3,2024-04-24 20:08:57.771426
220,1519,8,2024-10-18 20:08:51.167907
631,8637,1,2024-09-19 20:06:46.135312
634,5421,7,2024-09-20 20:07:52.920688
529,6976,9,2024-10-20 20:07:51.119195
717,4130,6,2024-07-24 20:07:37.955155
197,1574,10,2024-09-28 20:07:37.469025
900,5743,2,2024-09-09 20:07:01.966578
535,8437,9,2024-04-05 20:08:18.749050
86,5346,7,2024-05-07 20:08:07.300309
985,6891,9,2024-10-13 20:10:31.048779
784,6635,10,2024-10-05 20:09:17.604493
829,6823,9,2024-07-16 20:07:49.900756
137,4248,5,2024-10-12 20:09:10.802171
355,3873,9,2024-07-27 20:10:39.183992
920,7905,8,2024-10-07 20:07:39.701695
530,2708,9,2024-10-20 20:08:35.467838
588,9058,1,2024-08-01 20:08:56.369129
370,2310,8,2024-10-18 20:09:20.118600
741,8266,10,2024-10-05 20:07:52.870603
746,322,7,2024-08-23 20:08:31.086543
775,3989,8,2024-10-15 20:07:14.190860
657,9037,4,2024-09-03 20:07:13.270296
853,3592,6,2024-10-20 20:07:07.115707
899,1745,2,2024-08-27 20:07:21.937719
28,792,7,2024-01-17 20:07:03.249855
434,9364,5,2024-02-29 20:08:08.584892
843,3453,9,2024-08-26 20:08:50.137365
707,8041,9,2024-10-19 20:09:21.050388
